;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;MUNICIPIO;PAIS;PAIS_NACIMIENTO;SEXO_VICTIMA;CANTIDAD POBLACIONAL;ZONA PREDOMINANTE
1928;2015;2015;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1929;2015;2015;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;JUICIO;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1930;2015;2015;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;NO;PUERTO GAITÁN;Colombia;Colombia;FEMENINO;1053871;URBANO
1931;2015;2015;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
1932;2015;2015;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
1933;2015;2015;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;CALI;Colombia;;FEMENINO;4852896;URBANO
1934;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;CAUCASIA;Colombia;Colombia;FEMENINO;6845057;URBANO
1935;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1936;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;MASCULINO;8380801;URBANO
1937;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1938;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1939;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Caldas;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;MANIZALES;Colombia;Colombia;FEMENINO;997890;URBANO
1940;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;SANTANDER DE QUILICHAO;Colombia;Colombia;FEMENINO;1437141;RURAL
1941;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Meta;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;RESTREPO;Colombia;Colombia;FEMENINO;1053871;URBANO
1942;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;LA PAZ;Colombia;Colombia;FEMENINO;2110608;URBANO
1943;2015;2015;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;LÍBANO;Colombia;Colombia;FEMENINO;1427423;URBANO
1944;2015;2015;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;POPAYÁN;Colombia;Colombia;FEMENINO;1437141;RURAL
1945;2015;2015;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;VALLEDUPAR;Colombia;Colombia;FEMENINO;1089783;URBANO
1946;2015;2015;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;MONTELÍBANO;Colombia;Colombia;FEMENINO;1838574;URBANO
1947;2015;2015;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;MAICAO;Colombia;Venezuela;FEMENINO;1093733;URBANO
1948;2015;2015;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;CIÉNAGA;Colombia;Colombia;FEMENINO;1326341;URBANO
1949;2015;2015;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;VILLAVICENCIO;Colombia;Colombia;FEMENINO;1053871;URBANO
1950;2015;2015;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
1951;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;ITAGUI;Colombia;Colombia;MASCULINO;6845057;URBANO
1952;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;ITAGUI;Colombia;Colombia;FEMENINO;6845057;URBANO
1953;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
1954;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;SAN FRANCISCO;Colombia;Colombia;FEMENINO;6845057;URBANO
1955;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;YOLOMBÓ;Colombia;Colombia;FEMENINO;6845057;URBANO
1956;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;RETIRO;Colombia;Colombia;FEMENINO;6845057;URBANO
1957;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1958;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1959;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;MASCULINO;8380801;URBANO
1960;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;NO;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1961;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1962;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1963;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;MASCULINO;8380801;URBANO
1964;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1965;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1966;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1967;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;INVESTIGACIÓN;SIN DATO;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1968;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;JUICIO;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1969;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;DUITAMA;Colombia;Colombia;MASCULINO;1286996;URBANO
1970;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Caquetá;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;SAN VICENTE DEL CAGUÁN;Colombia;Colombia;FEMENINO;508534;URBANO
1971;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Cauca;ACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;PUERTO TEJADA;Colombia;Colombia;FEMENINO;1437141;RURAL
1972;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;PUERTO TEJADA;Colombia;Colombia;FEMENINO;1437141;RURAL
1973;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;POPAYÁN;Colombia;Colombia;FEMENINO;1437141;RURAL
1974;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;FACATATIVÁ;Colombia;Colombia;FEMENINO;2887005;URBANO
1975;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;SAN AGUSTÍN;Colombia;Colombia;FEMENINO;1225260;URBANO
1976;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;La Guajira;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;MAICAO;Colombia;Colombia;FEMENINO;1093733;URBANO
1977;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Magdalena;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;EL BANCO;Colombia;Colombia;FEMENINO;1326341;URBANO
1978;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;SANTA MARTA;Colombia;Colombia;FEMENINO;1326341;URBANO
1979;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Meta;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;VILLAVICENCIO;Colombia;Colombia;FEMENINO;1053871;URBANO
1980;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Norte de Santander;ACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;CÚCUTA;Colombia;Colombia;FEMENINO;1414032;URBANO
1981;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Norte de Santander;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;CÚCUTA;Colombia;Colombia;MASCULINO;1414032;URBANO
1982;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Quindío;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;MONTENEGRO;Colombia;Colombia;MASCULINO;581534;URBANO
1983;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Quindío;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;QUIMBAYA;Colombia;Colombia;FEMENINO;581534;URBANO
1984;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;BUCARAMANGA;Colombia;Colombia;FEMENINO;2110608;URBANO
1985;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;ALVARADO;Colombia;Colombia;FEMENINO;1427423;URBANO
1986;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;RIOFRÍO;Colombia;Colombia;FEMENINO;4852896;URBANO
1987;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
1988;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;JAMUNDÍ;Colombia;Colombia;FEMENINO;4852896;URBANO
1989;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;PALMIRA;Colombia;Colombia;FEMENINO;4852896;URBANO
1990;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
1991;2015;2015;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
1992;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
1993;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ACTIVO;JUICIO;SIN DATO;SI;NO;NO;CARTAGENA;Colombia;Colombia;FEMENINO;2219461;URBANO
1994;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Caquetá;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;CARTAGENA DEL CHAIRÁ;Colombia;Colombia;FEMENINO;508534;URBANO
1995;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Casanare;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;AGUAZUL;Colombia;Colombia;FEMENINO;387822;URBANO
1996;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Guaviare;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;SAN JOSÉ DEL GUAVIARE;Colombia;Colombia;FEMENINO;119214;URBANO
1997;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;CÚCUTA;Colombia;Colombia;FEMENINO;1414032;URBANO
1998;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;ALBANIA;Colombia;Colombia;FEMENINO;2110608;URBANO
1999;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;BUCARAMANGA;Colombia;Colombia;FEMENINO;2110608;URBANO
2000;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;ROVIRA;Colombia;Colombia;FEMENINO;1427423;URBANO
2001;2016;2016;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;COYAIMA;Colombia;Colombia;FEMENINO;1427423;URBANO
2002;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;BELLO;Colombia;Colombia;FEMENINO;6845057;URBANO
2003;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
2004;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
2005;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;BELLO;Colombia;Colombia;FEMENINO;6845057;URBANO
2006;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;BARRANQUILLA;Colombia;Colombia;FEMENINO;2601116;URBANO
2007;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2008;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2009;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2010;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2011;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;PRIMERA INFANCIA 0 - 5;SI;SI;SI;SOGAMOSO;Colombia;Colombia;FEMENINO;1286996;URBANO
2012;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;TUNJA;Colombia;Colombia;FEMENINO;1286996;URBANO
2013;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;NO;TUNJA;Colombia;Colombia;FEMENINO;1286996;URBANO
2014;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;SOGAMOSO;Colombia;Colombia;FEMENINO;1286996;URBANO
2015;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Caldas;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;MANIZALES;Colombia;Colombia;FEMENINO;997890;URBANO
2016;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;POPAYÁN;Colombia;Colombia;FEMENINO;1437141;RURAL
2017;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Córdoba;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;SI;SI;SAN JOSE DE URE;Colombia;Colombia;FEMENINO;1838574;URBANO
2018;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;SOACHA;Colombia;Colombia;FEMENINO;2887005;URBANO
2019;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Norte de Santander;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;CÚCUTA;Colombia;Colombia;FEMENINO;1414032;URBANO
2020;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Quindío;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;CALARCA;Colombia;Colombia;FEMENINO;581534;URBANO
2021;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Risaralda;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;QUINCHÍA;Colombia;Colombia;FEMENINO;978182;URBANO
2022;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;CUNDAY;Colombia;Colombia;FEMENINO;1427423;URBANO
2023;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
2024;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
2025;2016;2016;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
2026;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
2027;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;SAN ANDRÉS;Colombia;Colombia;FEMENINO;79693;URBANO
2028;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;BARRANQUILLA;Colombia;Colombia;FEMENINO;2601116;URBANO
2029;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2030;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;JUICIO;SIN DATO;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2031;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;CARTAGENA;Colombia;Colombia;FEMENINO;2219461;URBANO
2032;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;CARTAGENA;Colombia;Colombia;FEMENINO;2219461;URBANO
2033;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;TURBACO;Colombia;Colombia;FEMENINO;2219461;URBANO
2034;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;CARTAGENA;Colombia;Colombia;FEMENINO;2219461;URBANO
2035;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;PAEZ;Colombia;Colombia;FEMENINO;1437141;RURAL
2036;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;INACTIVO;TERMINACIÓN ANTICIPADA;JUVENTUD 18 - 28;SI;SI;SI;INZÁ;Colombia;Colombia;FEMENINO;1437141;RURAL
2037;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;TIERRALTA;Colombia;Colombia;FEMENINO;1838574;URBANO
2038;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;MONTERÍA;Colombia;Colombia;FEMENINO;1838574;URBANO
2039;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;MONTELÍBANO;Colombia;Colombia;FEMENINO;1838574;URBANO
2040;2016;2016;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;ZIPAQUIRÁ;Colombia;Colombia;FEMENINO;2887005;URBANO
